cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE204835_term,LINC01949,0.8425596860662052,0.3767942836825947,2.236126508691845,0.03580805999122963,24,22,0.21118629363024574
GSE204835_term,DIAPH1-AS1,-0.8425551402655436,0.3767947457258542,-2.236111702254373,0.03580916812557396,24,22,0.21118629363024574
GSE204835_term,EEF1B2,0.8424042174516275,0.3768100840520596,2.2356201521805397,0.03584597416212059,24,22,0.21120925168703514
GSE204835_term,WDR55,0.842390817939257,0.37681144568512853,2.2355765133609458,0.035849243393158425,24,22,0.21120925168703514
GSE204835_term,HPS3,-0.8422614912752632,0.3768245862496057,-2.2351553534709003,0.035880808833442086,24,22,0.21120925168703514
GSE204835_term,DLC1,-0.8422219630919877,0.37682860211717256,-2.2350266364072437,0.035890461078731395,24,22,0.21120925168703514
GSE204835_term,PSMD4,0.8422178694417346,0.37682901799853946,2.235013306339903,0.035891460810068554,24,22,0.21120925168703514
GSE204835_term,CNR1,-0.841991710542761,0.37685199003844577,-2.2342769384257797,0.035946726530099234,24,22,0.21144209884735227
GSE204835_term,WDR7,-0.8418106490760011,0.3768703758610074,-2.2336875037014505,0.03599102051894493,24,22,0.21161023412928334
GSE204835_term,MIS18A,-0.8416906883055042,0.3768825545633993,-2.2332970261267815,0.03602039094239312,24,22,0.21163971671358645
GSE204835_term,TRNN,0.8416618317482383,0.3768854838319613,2.233203102413737,0.036027458828823584,24,22,0.21163971671358645
GSE204835_term,RANBP17,-0.8415506332250442,0.3768967705939857,-2.232841188580015,0.03605470515106115,24,22,0.21170744480592577
GSE204835_term,ZDHHC13,0.8413476953332345,0.37691736427900996,2.2321807777219673,0.0361044719135452,24,22,0.21181835806455496
GSE204835_term,NFE2L2,0.8412474272947968,0.37692753700770093,2.2318545202963227,0.03612908087242889,24,22,0.21181835806455496
GSE204835_term,SEMA4D,-0.8412308306272329,0.3769292206849468,-2.2318005197330373,0.03613315550280993,24,22,0.21181835806455496
GSE204835_term,TULP4,0.8412172296357783,0.37693060043034937,2.231756266738077,0.03613649493929824,24,22,0.21181835806455496
